NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value,Score4Label,Score4Type,Score4Value
373737,1412823, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1257228, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1077041, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1761517, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1592207, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1167300, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1778847, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1329131, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale, ,CPI,Scale,100, , , 
373737,1832866, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1840425, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1283402, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1413080, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1163158, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1668247, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1446623, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1377905, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1740864, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1601808, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1221243, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1755410, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1986439, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1473986, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,280,CPI,Scale,100, , , 
373737,1392469, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1676154, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1003575, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1562605, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1887310, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1020366, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1891370, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1313337, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,222,CPI,Scale,50, , , 
373737,1991898, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1124385, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,270,CPI,Scale,100, , , 
373737,1402969, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1929551, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1814663, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,222,CPI,Scale,50, , , 
373737,1045185, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1685677, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,204,CPI,Scale,0, , , 
373737,1249220, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,222,CPI,Scale,50, , , 
373737,1439622, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1606440, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1912802, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1848094, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1805699, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1209900, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1916759, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1948730, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1740526, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1748371, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1674347, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1954043, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1413759, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1670651, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1363074, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1663906, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1747670, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1962053, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1871791, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1468518, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1085153, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1546264, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1409912, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1433144, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1332532, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1589081, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1473236, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1506317, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1275470, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1780503, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1337176, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1055013, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1474677, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1909368, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,280,CPI,Scale,100, , , 
373737,1530676, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1758017, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1788106, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1007021, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,270,CPI,Scale,100, , , 
373737,1520904, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale, ,CPI,Scale,100, , , 
373737,1015371, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1236080, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,270,CPI,Scale,100, , , 
373737,1465734, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1163157, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1460225, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1614500, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1149987, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1684750, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1107646, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale, ,CPI,Scale,100, , , 
373737,1024723, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1796802, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,222,CPI,Scale,50, , , 
373737,1871402, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1039123, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1713443, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,264,CPI,Scale,100, , , 
373737,1506885, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1433536, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1668701, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1748551, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1317925, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1237456, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1787173, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1405108, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1465108, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1293318, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,280,CPI,Scale,100, , , 
373737,1160903, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1586129, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1325941, ,8,5/1/20,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1527317, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1598191, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1565461, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1726761, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1078988, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1098282, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1096803, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1244300, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1485301, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1876324, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,226,CPI,Scale,50, , , 
373737,1018858, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,264,CPI,Scale,100, , , 
373737,1503755, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1392642, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,280,CPI,Scale,100, , , 
373737,1012155, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,280,CPI,Scale,100, , , 
373737,1772285, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1691595, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1700993, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1063891, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1237509, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale,212,CPI,Scale,25, , , 
373737,1089781, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1228758, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1201182, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1460048, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1989620, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1665390, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,222,CPI,Scale,50, , , 
373737,1659063, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,270,CPI,Scale,100, , , 
373737,1720124, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1718718, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1911301, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1511899, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1745671, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1474057, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1805937, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1611366, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1208179, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,272,CPI,Scale,100, , , 
373737,1981226, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1582815, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1540875, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale, ,CPI,Scale,100, , , 
373737,1154845, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1754958, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1652842, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1646736, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,270,CPI,Scale,100, , , 
373737,1537158, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale, ,CPI,Scale,100, , , 
373737,1980154, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1115212, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1825922, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,264,CPI,Scale,100, , , 
373737,1014826, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1426224, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,226,CPI,Scale,50, , , 
373737,1397546, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1124812, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,226,CPI,Scale,50, , , 
373737,1020013, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1184068, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1610548, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,272,CPI,Scale,100, , , 
373737,1067945, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1056148, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1647568, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,264,CPI,Scale,100, , , 
373737,1444291, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1881990, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1169041, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale,208,CPI,Scale,0, , , 
373737,1233832, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1371865, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1543941, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1032826, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1644385, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1704312, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,272,CPI,Scale,100, , , 
373737,1920058, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1260501, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale, ,CPI,Scale,100, , , 
373737,1213896, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1540776, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1051238, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1183317, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1617370, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1389987, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1300134, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1749569, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1822843, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,1 - F,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1407379, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,264,CPI,Scale,100, , , 
373737,1897535, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,266,CPI,Scale,100, , , 
373737,1577285, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level,5 - A,Scaled Score,Scale,264,CPI,Scale,100, , , 
373737,1043772, ,10,5/1/20,MCAS,MCAS Math,Math,10,Performance Level,Level, ,Scaled Score,Scale,228,CPI,Scale, , , , 
